GDP,UNEMPLOYMENT
26123.9738694646,5.51000022888184
2137.69069539357,1.78999996185303
314.544165670763,13.956000328064
6374.02819575944,26.9580001831055
,12.6960000991821
30370.8923252247,15.4870004653931
4102.48135014467,4.39900016784668
19275.4185126566,
10566.0497458462,20.8680000305176
,
7361.4009618002,19.7609996795654
977.273635724417,12.8760004043579
6234.04492230646,7.63100004196167
54608.3602546906,6.44399976730347
82796.5471631285,4.88299989700317
,8.11999988555908
826.621530538704,10.9219999313354
1050.67525379846,1.932000041008
7273.56320732092,0.665000021457672
2035.53390768881,2.99900007247925
679.257083602874,1.66799998283386
4364.01556134949,1.02699995040894
17129.9130902577,2.82999992370605
3447.50790975551,15.4779996871948
9370.1763438282,10.8950004577637
6966.63541063077,3.78299999237061
27142.2277976902,
3700.71067713471,
642.776744292007,1.74199998378754
3095.17358053586,9.38099956512451
43004.9533584848,2.57500004768372
42943.9022698053,3.9539999961853
62794.5856522398,3.93300008773804
17277.9701105496,7.96099996566772
1532.37167679684,5.22300004959106
3123.89339649956,5.40899991989136
,8.36499977111816
2566.59694958511,1.89100003242493
,8.40999984741211
3198.86664447405,30.181999206543
944.408499373419,12.9340000152588
1539.90015779907,7.20900011062622
2146.99638487707,4.91499996185303
